Time [s],Current [A],Voltage [V],Temperature [degC],Cycle,Step,Capacity [A.h]
372.0,2.5,4.028891749231063,26.252266709909406,0.0,0.0,0.2583333333333333
384.0,2.5,4.028708408579237,26.280774440464768,0.0,0.0,0.26666666666666666
396.0,2.5,4.0285343053855955,26.308694883693818,0.0,0.0,0.275
408.0,2.5,4.028364571856264,26.33603937441393,0.0,0.0,0.2833333333333334
420.0,2.5,4.028194702402441,26.362818990643973,0.0,0.0,0.29166666666666674
432.0,2.5,4.028020518437205,26.38904463393544,0.0,0.0,0.3000000000000001
444.0,2.5,4.0278381769415255,26.414726935113606,0.0,0.0,0.30833333333333346
456.0,2.5,4.027644120446574,26.439876434961832,0.0,0.0,0.3166666666666668
468.0,2.5,4.02743511829666,26.464503323835572,0.0,0.0,0.3250000000000002
480.0,2.5,4.027208225776754,26.48861759670922,0.0,0.0,0.33333333333333354
492.0,2.5,4.02696076015744,26.51222910846866,0.0,0.0,0.3416666666666669
504.0,2.5,4.026690264620232,26.53534765886542,0.0,0.0,0.35000000000000026
516.0,2.5,4.026394604051867,26.55798256656601,0.0,0.0,0.3583333333333336
528.0,2.5,4.026071869912482,26.580143035701497,0.0,0.0,0.366666666666667
540.0,2.5,4.025720330879436,26.601838289836905,0.0,0.0,0.37500000000000033
552.0,2.5,4.025338485801391,26.6230773026914,0.0,0.0,0.3833333333333337
564.0,2.5,4.024925089253097,26.643868699655457,0.0,0.0,0.39166666666666705
576.0,2.5,4.024479078242883,26.664220994660013,0.0,0.0,0.4000000000000004
588.0,2.5,4.02399954899276,26.684142632482462,0.0,0.0,0.40833333333333377
600.0,2.5,4.023485980851909,26.70359382769402,0.0,0.0,0.41666666666666713
612.0,2.5,4.022937401149461,26.72266841720699,0.0,0.0,0.4250000000000005
624.0,2.5,4.022353519841637,26.741347143518738,0.0,0.0,0.43333333333333385
636.0,2.5,4.021734022180418,26.759637119756462,0.0,0.0,0.4416666666666672
648.0,2.5,4.021078716949968,26.77754898479634,0.0,0.0,0.45000000000000057
660.0,2.5,4.020387837237904,26.795074263150298,0.0,0.0,0.4583333333333339
672.0,2.5,4.019661623334987,26.81221295481828,0.0,0.0,0.4666666666666673
684.0,2.5,4.018899775725149,26.829007724025814,0.0,0.0,0.47500000000000064
696.0,2.5,4.018103037744632,26.84543688576116,0.0,0.0,0.483333333333334
708.0,2.5,4.017271967959721,26.86149934402431,0.0,0.0,0.49166666666666736
720.0,2.5,4.0164070189809244,26.877206374299874,0.0,0.0,0.5000000000000007
732.0,2.5,4.015508655803953,26.892572027971767,0.0,0.0,0.508333333333334
744.0,2.5,4.014577568439434,26.90760093853845,0.0,0.0,0.5166666666666673
756.0,2.5,4.013614454192691,26.922300512849347,0.0,0.0,0.5250000000000006
768.0,2.5,4.012620062432997,26.936678744510516,0.0,0.0,0.5333333333333339
780.0,2.5,4.011595259821467,26.9507388576435,0.0,0.0,0.5416666666666672
792.0,2.5,4.010540839567432,26.964491683948097,0.0,0.0,0.5500000000000005
804.0,2.5,4.009457743511737,26.977940497646898,0.0,0.0,0.5583333333333338
816.0,2.5,4.008346971907534,26.991087066987802,0.0,0.0,0.5666666666666671
828.0,2.5,4.0072094175186175,27.00394238847815,0.0,0.0,0.5750000000000004
840.0,2.5,4.006046093925128,27.016509988015684,0.0,0.0,0.5833333333333337
852.0,2.5,4.004858015022748,27.028794475718314,0.0,0.0,0.591666666666667
864.0,2.5,4.003646183360307,27.04080310349275,0.0,0.0,0.6000000000000003
876.0,2.5,4.002411620702024,27.052540910528137,0.0,0.0,0.6083333333333336
888.0,2.5,4.001155347595374,27.064013465534288,0.0,0.0,0.6166666666666669
900.0,2.5,3.999878468375091,27.07522426798664,0.0,0.0,0.6250000000000002
912.0,2.5,3.9985819673583944,27.08617975299603,0.0,0.0,0.6333333333333335
924.0,2.5,3.9972668583722504,27.09688540068663,0.0,0.0,0.6416666666666668
936.0,2.5,3.995934144795282,27.107346691182954,0.0,0.0,0.6500000000000001
948.0,2.5,3.994584823865351,27.11756890908191,0.0,0.0,0.6583333333333334
960.0,2.5,3.9932200489379297,27.12755242589151,0.0,0.0,0.6666666666666667
972.0,2.5,3.9918407024068383,27.137305051119938,0.0,0.0,0.675
984.0,2.5,3.9904477442834687,27.14683176967219,0.0,0.0,0.6833333333333333
996.0,2.5,3.9890421146071695,27.156137566453083,0.0,0.0,0.6916666666666667
1008.0,2.5,3.987624744675965,27.165227049327314,0.0,0.0,0.7
1020.0,2.5,3.9861967000969303,27.1741001906571,0.0,0.0,0.7083333333333333
1032.0,2.5,3.9847587783600407,27.182764286812926,0.0,0.0,0.7166666666666666
1044.0,2.5,3.983311846328465,27.19122381370721,0.0,0.0,0.7249999999999999
1056.0,2.5,3.981856745642526,27.1994832472526,0.0,0.0,0.7333333333333332
1068.0,2.5,3.9803943084388647,27.20754652779715,0.0,0.0,0.7416666666666665
1080.0,2.5,3.9789254662870532,27.215413509137477,0.0,0.0,0.7499999999999998
1092.0,2.5,3.977450919793319,27.223090731359093,0.0,0.0,0.7583333333333331
1104.0,2.5,3.9759714223023837,27.230582111480146,0.0,0.0,0.7666666666666664
1116.0,2.5,3.9744877001878387,27.237891553392217,0.0,0.0,0.7749999999999997
1128.0,2.5,3.973000452705657,27.245022947859525,0.0,0.0,0.783333333333333
1140.0,2.5,3.9715103519392607,27.251980172519495,0.0,0.0,0.7916666666666663
1152.0,2.5,3.970018042827932,27.25876709188276,0.0,0.0,0.7999999999999996
1164.0,2.5,3.9685241556844977,27.265387111240784,0.0,0.0,0.8083333333333329
1176.0,2.5,3.9670293256814673,27.271842484016815,0.0,0.0,0.8166666666666662
1188.0,2.5,3.9655343846026616,27.27808903447982,0.0,0.0,0.8249999999999995
1200.0,2.5,3.964039484848128,27.284204880038715,0.0,0.0,0.8333333333333328
1212.0,2.5,3.962545251425505,27.29017502024925,0.0,0.0,0.8416666666666661
1224.0,2.5,3.9610521989244485,27.296000864939913,0.0,0.0,0.8499999999999994
1236.0,2.5,3.9595608199630576,27.301681442520135,0.0,0.0,0.8583333333333327
1248.0,2.5,3.9580715499998163,27.30722012513928,0.0,0.0,0.866666666666666
1260.0,2.5,3.9565848776933197,27.312615321778196,0.0,0.0,0.8749999999999993
1272.0,2.5,3.9551012249564264,27.317868124952668,0.0,0.0,0.8833333333333326
1284.0,2.5,3.953620872617417,27.32299109426509,0.0,0.0,0.8916666666666659
1296.0,2.5,3.9521442776682165,27.327977217312082,0.0,0.0,0.8999999999999992
1308.0,2.5,3.950671801868492,27.33282649409381,0.0,0.0,0.9083333333333325
1320.0,2.5,3.9492036590521358,27.337552760881408,0.0,0.0,0.9166666666666659
1332.0,2.5,3.947740204109234,27.34215187637227,0.0,0.0,0.9249999999999992
1344.0,2.5,3.9462817483823938,27.34662205203415,0.0,0.0,0.9333333333333325
1356.0,2.5,3.9448284876677935,27.35097269105671,0.0,0.0,0.9416666666666658
1368.0,2.5,3.943380650505303,27.355206856934103,0.0,0.0,0.9499999999999991
1380.0,2.5,3.941938507302969,27.359320088782965,0.0,0.0,0.9583333333333324
1392.0,2.5,3.9405022230324307,27.363318961472714,0.0,0.0,0.9666666666666657
1404.0,2.5,3.9390719011647954,27.36721593364632,0.0,0.0,0.974999999999999
1416.0,2.5,3.937647772385763,27.37100369581276,0.0,0.0,0.9833333333333323
1428.0,2.5,3.9362299894539117,27.374682998453636,0.0,0.0,0.9916666666666656
1440.0,2.5,3.9348186873500497,27.37825459205027,0.0,0.0,0.9999999999999989
1452.0,2.5,3.9334139837288564,27.381719227084147,0.0,0.0,1.0083333333333322
1464.0,2.5,3.932015979354531,27.38507765403699,0.0,0.0,1.0166666666666655
1476.0,2.5,3.9306247235081955,27.388336533730808,0.0,0.0,1.0249999999999988
1488.0,2.5,3.9292402340353085,27.39150529049732,0.0,0.0,1.033333333333332
1500.0,2.5,3.9278626065027398,27.394577601836772,0.0,0.0,1.0416666666666654
1512.0,2.5,3.9264918737600696,27.397555116156866,0.0,0.0,1.0499999999999987
1524.0,2.5,3.925128053779483,27.40043948186502,0.0,0.0,1.058333333333332
1536.0,2.5,3.923771149949192,27.403232347369112,0.0,0.0,1.0666666666666653
1548.0,2.5,3.922421151335624,27.405935361076615,0.0,0.0,1.0749999999999986
1560.0,2.5,3.9210780303780077,27.40855190768167,0.0,0.0,1.083333333333332
1572.0,2.5,3.919741744741662,27.411086057596776,0.0,0.0,1.0916666666666652
1584.0,2.5,3.9184122448207037,27.41353745719624,0.0,0.0,1.0999999999999985
1596.0,2.5,3.9170894640647624,27.415908012397267,0.0,0.0,1.1083333333333318
1608.0,2.5,3.9157733223894224,27.418199629117225,0.0,0.0,1.1166666666666651
1620.0,2.5,3.914463726207366,27.420414213273375,0.0,0.0,1.1249999999999984
1632.0,2.5,3.913160568413263,27.42255367078303,0.0,0.0,1.1333333333333317
1644.0,2.5,3.911863741774215,27.424619047641727,0.0,0.0,1.141666666666665
1656.0,2.5,3.9105731293821138,27.426611110001772,0.0,0.0,1.1499999999999984
1668.0,2.5,3.909288567650622,27.42853271938992,0.0,0.0,1.1583333333333317
1680.0,2.5,3.9080098958662215,27.430385657161082,0.0,0.0,1.166666666666665
1692.0,2.5,3.906736938901024,27.432171704669543,0.0,0.0,1.1749999999999983
1704.0,2.5,3.9054695068681338,27.433892643270156,0.0,0.0,1.1833333333333316
1716.0,2.5,3.9042073947120466,27.435550254317434,0.0,0.0,1.1916666666666649
1728.0,2.5,3.902950387905465,27.437145683343772,0.0,0.0,1.1999999999999982
1740.0,2.5,3.901698262041713,27.43867940565542,0.0,0.0,1.2083333333333315
1752.0,2.5,3.900450760597346,27.440153459730595,0.0,0.0,1.2166666666666648
1764.0,2.5,3.8992076153767803,27.441569278435168,0.0,0.0,1.224999999999998
1776.0,2.5,3.897968583088737,27.442888293376825,0.0,0.0,1.2333333333333314
1788.0,2.5,3.8967333146746252,27.444151924635833,0.0,0.0,1.2416666666666647
1800.0,2.5,3.8955014686127023,27.445379361757034,0.0,0.0,1.249999999999998
1812.0,2.5,3.8942727051901893,27.44656669084617,0.0,0.0,1.2583333333333313
1824.0,2.5,3.893046670023933,27.447698466045892,0.0,0.0,1.2666666666666646
1836.0,2.5,3.8918229672812927,27.448784511113274,0.0,0.0,1.274999999999998
1848.0,2.5,3.8906011832000966,27.449824826048257,0.0,0.0,1.2833333333333312
1860.0,2.5,3.8893808725501713,27.450818324785416,0.0,0.0,1.2916666666666645
1872.0,2.5,3.888161568646549,27.451765226939983,0.0,0.0,1.2999999999999978
1884.0,2.5,3.886942775522457,27.452665749930304,0.0,0.0,1.3083333333333311
1896.0,2.5,3.885723948352349,27.453528794967553,0.0,0.0,1.3166666666666644
1908.0,2.5,3.8845045083359495,27.45436430439736,0.0,0.0,1.3249999999999977
1920.0,2.5,3.8832838887254977,27.455157870977075,0.0,0.0,1.333333333333331
1932.0,2.5,3.882061459163038,27.45590949470676,0.0,0.0,1.3416666666666643
1944.0,2.5,3.880836551617457,27.456619175586297,0.0,0.0,1.3499999999999976
1956.0,2.5,3.879608458671772,27.457286913615746,0.0,0.0,1.358333333333331
1968.0,2.5,3.8783764318628577,27.45791270879522,0.0,0.0,1.3666666666666643
1980.0,2.5,3.877139680112833,27.458496561124548,0.0,0.0,1.3749999999999976
1992.0,2.5,3.87589736829878,27.459038470603844,0.0,0.0,1.3833333333333309
2004.0,2.5,3.8746486160158824,27.45953843723305,0.0,0.0,1.3916666666666642
2016.0,2.5,3.8733924965982554,27.459996461012224,0.0,0.0,1.3999999999999975
2028.0,2.5,3.872128002582925,27.460437758318164,0.0,0.0,1.4083333333333308
2040.0,2.5,3.870854114108872,27.460862093083733,0.0,0.0,1.416666666666664
2052.0,2.5,3.8695697869668986,27.46125224827972,0.0,0.0,1.4249999999999974
2064.0,2.5,3.8682739077022577,27.461608223905955,0.0,0.0,1.4333333333333307
2076.0,2.5,3.866965318525238,27.461930019962608,0.0,0.0,1.441666666666664
2088.0,2.5,3.8656428198210726,27.462217636449566,0.0,0.0,1.4499999999999973
2100.0,2.5,3.864305173665776,27.46247107336694,0.0,0.0,1.4583333333333306
2112.0,2.5,3.862951108493162,27.46269033071468,0.0,0.0,1.466666666666664
2124.0,2.5,3.861579325061556,27.46287540849272,0.0,0.0,1.4749999999999972
2136.0,2.5,3.860188503868542,27.463026306701124,0.0,0.0,1.4833333333333305
2148.0,2.5,3.8587773141555237,27.463143025339946,0.0,0.0,1.4916666666666638
2160.0,2.5,3.857344391085919,27.46326098061786,0.0,0.0,1.4999999999999971
2172.0,2.5,3.8558884331696324,27.46336149321553,0.0,0.0,1.5083333333333304
2184.0,2.5,3.854408156010449,27.463435636153747,0.0,0.0,1.5166666666666637
2196.0,2.5,3.8529023095598207,27.463483409432513,0.0,0.0,1.524999999999997
2208.0,2.5,3.851369704869023,27.463504813051713,0.0,0.0,1.5333333333333303
2220.0,2.5,3.8498092341821217,27.463499847011462,0.0,0.0,1.5416666666666636
2232.0,2.5,3.848219892661337,27.463468511311703,0.0,0.0,1.549999999999997
2244.0,2.5,3.8466008014720865,27.463410805952435,0.0,0.0,1.5583333333333302
2256.0,2.5,3.8449512318498904,27.463326730933716,0.0,0.0,1.5666666666666635
2268.0,2.5,3.843270629659621,27.463216286255488,0.0,0.0,1.5749999999999968
2280.0,2.5,3.841558639844449,27.46307947191775,0.0,0.0,1.5833333333333302
2292.0,2.5,3.8398151146339057,27.46293780232304,0.0,0.0,1.5916666666666635
2304.0,2.5,3.838040177110263,27.462776024920004,0.0,0.0,1.5999999999999968
2316.0,2.5,3.8362342037649055,27.46259405930499,0.0,0.0,1.60833333333333
2328.0,2.5,3.834397851269221,27.462391905477944,0.0,0.0,1.6166666666666634
2340.0,2.5,3.832532068233968,27.462169563439033,0.0,0.0,1.6249999999999967
2352.0,2.5,3.8306381016749445,27.46192703318809,0.0,0.0,1.63333333333333
2364.0,2.5,3.8287174951367886,27.461656558083178,0.0,0.0,1.6416666666666633
2376.0,2.5,3.8267720861658416,27.461371671054167,0.0,0.0,1.6499999999999966
2388.0,2.5,3.824803992894635,27.461077365600715,0.0,0.0,1.6583333333333299
2400.0,2.5,3.8228155921072906,27.460772525856555,0.0,0.0,1.6666666666666632
2412.0,2.5,3.8208094922105893,27.46045329639128,0.0,0.0,1.6749999999999965
2424.0,2.5,3.8187884985933227,27.46012282522338,0.0,0.0,1.6833333333333298
2436.0,2.5,3.816755574138839,27.459781112352857,0.0,0.0,1.691666666666663
2448.0,2.5,3.8147137943348164,27.459428157779826,0.0,0.0,1.6999999999999964
2460.0,2.5,3.8126662990467266,27.459063961504114,0.0,0.0,1.7083333333333297
2472.0,2.5,3.8106162458706434,27.458697249730108,0.0,0.0,1.716666666666663
2484.0,2.5,3.808566749387139,27.458320857267495,0.0,0.0,1.7249999999999963
2496.0,2.5,3.8065208414041036,27.457934754372786,0.0,0.0,1.7333333333333296
2508.0,2.5,3.8044814214340676,27.457538941046096,0.0,0.0,1.741666666666663
2520.0,2.5,3.8024512143465747,27.457133417287366,0.0,0.0,1.7499999999999962
2532.0,2.5,3.8004327334276997,27.456718183096598,0.0,0.0,1.7583333333333295
2544.0,2.5,3.798428249747896,27.456293238473904,0.0,0.0,1.7666666666666628
2556.0,2.5,3.7964397684455284,27.455858583419115,0.0,0.0,1.7749999999999961
2568.0,2.5,3.794469012216763,27.455414217932343,0.0,0.0,1.7833333333333294
2580.0,2.5,3.7925174119964016,27.45496014201359,0.0,0.0,1.7916666666666627
2592.0,2.5,3.7905861075071634,27.454505525337822,0.0,0.0,1.799999999999996
2604.0,2.5,3.7886759452329315,27.45405096350538,0.0,0.0,1.8083333333333294
2616.0,2.5,3.786787488737992,27.453589709020378,0.0,0.0,1.8166666666666627
2628.0,2.5,3.7849210376153644,27.45312176188264,0.0,0.0,1.824999999999996
2640.0,2.5,3.7830766435773375,27.452647122092287,0.0,0.0,1.8333333333333293
2652.0,2.5,3.7812541317598933,27.452165789649257,0.0,0.0,1.8416666666666626
2664.0,2.5,3.7794531240941227,27.451677764553665,0.0,0.0,1.8499999999999959
2676.0,2.5,3.7776730638962843,27.451183046805397,0.0,0.0,1.8583333333333292
2688.0,2.5,3.7759132409144613,27.450681636404397,0.0,0.0,1.8666666666666625
2700.0,2.5,3.7741728161723618,27.450173533350835,0.0,0.0,1.8749999999999958
2712.0,2.5,3.7724508467166924,27.449660522913007,0.0,0.0,1.883333333333329
2724.0,2.5,3.7707463123689706,27.449157130730953,0.0,0.0,1.8916666666666624
2736.0,2.5,3.76905812244091,27.44865014942627,0.0,0.0,1.8999999999999957
2748.0,2.5,3.7673851505288547,27.44813957899919,0.0,0.0,1.908333333333329
2760.0,2.5,3.7657262473505173,27.447625419449423,0.0,0.0,1.9166666666666623
2772.0,2.5,3.7640802565964018,27.4471076707772,0.0,0.0,1.9249999999999956
2784.0,2.5,3.7624460288473056,27.446586332982406,0.0,0.0,1.933333333333329
2796.0,2.5,3.7608224336088694,27.4460614060651,0.0,0.0,1.9416666666666622
2808.0,2.5,3.759208369551523,27.44553289002522,0.0,0.0,1.9499999999999955
2820.0,2.5,3.757602773070956,27.445000784862827,0.0,0.0,1.9583333333333288
2832.0,2.5,3.7560046253013826,27.444465090577864,0.0,0.0,1.9666666666666621
2844.0,2.5,3.754412959659999,27.44393062452525,0.0,0.0,1.9749999999999954
2856.0,2.5,3.7528268620442997,27.443396964492308,0.0,0.0,1.9833333333333287
2868.0,2.5,3.7512454757624725,27.442862318869857,0.0,0.0,1.991666666666662
2880.0,2.5,3.7496680051351534,27.44232695165107,0.0,0.0,1.9999999999999953
2892.0,2.5,3.748093716055749,27.441791126829003,0.0,0.0,2.008333333333329
2904.0,2.5,3.7465219366637013,27.44125510839683,0.0,0.0,2.016666666666662
2916.0,2.5,3.7449520573976924,27.440719160347726,0.0,0.0,2.0249999999999955
2928.0,2.5,3.743383530527142,27.440183546674746,0.0,0.0,2.0333333333333288
2940.0,2.5,3.741815869249076,27.43964853137112,0.0,0.0,2.041666666666662
2952.0,2.5,3.7402486526204086,27.439116094538463,0.0,0.0,2.0499999999999954
2964.0,2.5,3.738681506192952,27.43858556674985,0.0,0.0,2.0583333333333287
2976.0,2.5,3.73711411431382,27.43805628655622,0.0,0.0,2.066666666666662
2988.0,2.5,3.735546221275405,27.43752957917843,0.0,0.0,2.0749999999999953
3000.0,2.5,3.733977629142492,27.437009433569187,0.0,0.0,2.0833333333333286
3012.0,2.5,3.7324081732327024,27.43649173753181,0.0,0.0,2.091666666666662
3024.0,2.5,3.730837745083306,27.43597649106607,0.0,0.0,2.099999999999995
3036.0,2.5,3.7292662815835214,27.4354636941722,0.0,0.0,2.1083333333333285
3048.0,2.5,3.7276937625746855,27.434953346850023,0.0,0.0,2.116666666666662
3060.0,2.5,3.726120208429413,27.4344454490996,0.0,0.0,2.124999999999995
3072.0,2.5,3.724545677622984,27.43394000092104,0.0,0.0,2.1333333333333284
3084.0,2.5,3.7229702643073663,27.433437002314122,0.0,0.0,2.1416666666666617
3096.0,2.5,3.7213940958967857,27.432936453279012,0.0,0.0,2.149999999999995
3108.0,2.5,3.719817349124884,27.432453562023625,0.0,0.0,2.1583333333333283
3120.0,2.5,3.7182402052609986,27.431983817339358,0.0,0.0,2.1666666666666616
3132.0,2.5,3.71666286665423,27.431518502940435,0.0,0.0,2.174999999999995
3144.0,2.5,3.7150855700833816,27.431057618826742,0.0,0.0,2.1833333333333282
3156.0,2.5,3.7135085739018714,27.43060116499845,0.0,0.0,2.1916666666666615
3168.0,2.5,3.7119321558074443,27.43014914145533,0.0,0.0,2.199999999999995
3180.0,2.5,3.7103566106560195,27.4297015481975,0.0,0.0,2.208333333333328
3192.0,2.5,3.7087822483226742,27.429258385224955,0.0,0.0,2.2166666666666615
3204.0,2.5,3.707209391612852,27.428819652537754,0.0,0.0,2.2249999999999948
3216.0,2.5,3.7056383742267682,27.428385350135727,0.0,0.0,2.233333333333328
3228.0,2.5,3.704069538779953,27.427955478018987,0.0,0.0,2.2416666666666614
3240.0,2.5,3.70250323488298,27.42753003618759,0.0,0.0,2.2499999999999947
3252.0,2.5,3.7009398172832633,27.42710902464148,0.0,0.0,2.258333333333328
3264.0,2.5,3.6993796440719042,27.426692443380603,0.0,0.0,2.2666666666666613
3276.0,2.5,3.6978230749583476,27.42628029240501,0.0,0.0,2.2749999999999946
3288.0,2.5,3.696270469615752,27.425872571714706,0.0,0.0,2.283333333333328
3300.0,2.5,3.694722186099561,27.425469281309688,0.0,0.0,2.291666666666661
3312.0,2.5,3.693178579341847,27.425070421189957,0.0,0.0,2.2999999999999945
3324.0,2.5,3.691639999723638,27.424675991355514,0.0,0.0,2.308333333333328
3336.0,2.5,3.6901067917272776,27.4242859918063,0.0,0.0,2.316666666666661
3348.0,2.5,3.6885792926705756,27.42390042254243,0.0,0.0,2.3249999999999944
3360.0,2.5,3.68705783152423,27.423519283563735,0.0,0.0,2.3333333333333277
3372.0,2.5,3.6855427278135804,27.42314257487044,0.0,0.0,2.341666666666661
3384.0,2.5,3.684034290605613,27.422770296462375,0.0,0.0,2.3499999999999943
3396.0,2.5,3.6825328287018406,27.422412340835706,0.0,0.0,2.3583333333333276
3408.0,2.5,3.6810386229554064,27.4220645517982,0.0,0.0,2.366666666666661
3420.0,2.5,3.679551941902275,27.421723400269627,0.0,0.0,2.3749999999999942
3432.0,2.5,3.678073044381397,27.42138888624993,0.0,0.0,2.3833333333333275
3444.0,2.5,3.676602174988673,27.421061009739162,0.0,0.0,2.391666666666661
3456.0,2.5,3.6751395635706716,27.42073977073727,0.0,0.0,2.399999999999994
3468.0,2.5,3.6736854247986446,27.42042516924431,0.0,0.0,2.4083333333333274
3480.0,2.5,3.672239957820709,27.420117205260226,0.0,0.0,2.4166666666666607
3492.0,2.5,3.6708033459897376,27.419815878785016,0.0,0.0,2.424999999999994
3504.0,2.5,3.6693757566642207,27.419521189818795,0.0,0.0,2.4333333333333274
3516.0,2.5,3.667957341079108,27.419233138361392,0.0,0.0,2.4416666666666607
3528.0,2.5,3.6665482342833298,27.41895172441292,0.0,0.0,2.449999999999994
3540.0,2.5,3.665148567185902,27.418684169672986,0.0,0.0,2.4583333333333273
3552.0,2.5,3.663758433008561,27.41842532970179,0.0,0.0,2.4666666666666606
3564.0,2.5,3.662377913249666,27.41817218497806,0.0,0.0,2.474999999999994
3576.0,2.5,3.6610070839167186,27.41792775368981,0.0,0.0,2.483333333333327
3588.0,2.5,3.6596460151683567,27.41770084928328,0.0,0.0,2.4916666666666605
3600.0,2.5,3.6582947308471883,27.417481934357397,0.0,0.0,2.499999999999994
3612.0,2.5,3.656953255820267,27.417271008912053,0.0,0.0,2.508333333333327
3624.0,2.5,3.6556216002280166,27.41706807294736,0.0,0.0,2.5166666666666604
3636.0,2.5,3.654299759852432,27.416873126463145,0.0,0.0,2.5249999999999937
3648.0,2.5,3.652987716513451,27.41668616945958,0.0,0.0,2.533333333333327
3660.0,2.5,3.6516854384895185,27.416507201936554,0.0,0.0,2.5416666666666603
3672.0,2.5,3.6503928809586697,27.41633622389412,0.0,0.0,2.5499999999999936
3684.0,2.5,3.6491099864565495,27.41617323533228,0.0,0.0,2.558333333333327
3696.0,2.5,3.6478366853478357,27.416018236250977,0.0,0.0,2.56666666666666
3708.0,2.5,3.6465728963077986,27.415871226650324,0.0,0.0,2.5749999999999935
3720.0,2.5,3.64531854943491,27.41574636385809,0.0,0.0,2.583333333333327
3732.0,2.5,3.644073529543829,27.415636151884712,0.0,0.0,2.59166666666666
3744.0,2.5,3.6428377150900904,27.415535519953664,0.0,0.0,2.5999999999999934
3756.0,2.5,3.641610982905859,27.415444468064948,0.0,0.0,2.6083333333333267
3768.0,2.5,3.640393200588801,27.41536299621862,0.0,0.0,2.61666666666666
3780.0,2.5,3.63918422698423,27.41529110441462,0.0,0.0,2.6249999999999933
3792.0,2.5,3.63798391265897,27.415228792652897,0.0,0.0,2.6333333333333266
3804.0,2.5,3.6367921003652195,27.41517606093356,0.0,0.0,2.64166666666666
3816.0,2.5,3.6356086254925906,27.415132909256613,0.0,0.0,2.6499999999999932
3828.0,2.5,3.634433316506932,27.415099337621882,0.0,0.0,2.6583333333333266
3840.0,2.5,3.633265995374528,27.415075346029596,0.0,0.0,2.66666666666666
3852.0,2.5,3.6321064779705203,27.415060934479584,0.0,0.0,2.674999999999993
3864.0,2.5,3.6309545744705884,27.41505610297196,0.0,0.0,2.6833333333333265
3876.0,2.5,3.6298100897249754,27.41506085150661,0.0,0.0,2.6916666666666598
3888.0,2.5,3.628672823614223,27.415075180083647,0.0,0.0,2.699999999999993
3900.0,2.5,3.6275425713859955,27.415099088703016,0.0,0.0,2.7083333333333264
3912.0,2.5,3.6264191239725965,27.415132577364716,0.0,0.0,2.7166666666666597
3924.0,2.5,3.6253022682888587,27.415175646068747,0.0,0.0,2.724999999999993
3936.0,2.5,3.6241917875101612,27.41522829481511,0.0,0.0,2.7333333333333263
3948.0,2.5,3.6230874613305932,27.415290523603858,0.0,0.0,2.7416666666666596
3960.0,2.5,3.621989066201133,27.41536233243494,0.0,0.0,2.749999999999993
3972.0,2.5,3.6208963755480568,27.415443721308293,0.0,0.0,2.758333333333326
