Time [s],Current [A],Voltage [V],Temperature [degC],Cycle,Step,Capacity [A.h]
114.0,10.0,3.902302036155608,28.764990116791978,0.0,0.0,0.3166666666666668
117.0,10.0,3.8998798894424564,28.850298455465975,0.0,0.0,0.3250000000000002
120.0,10.0,3.897454914132081,28.935011683943117,0.0,0.0,0.33333333333333354
123.0,10.0,3.895031668874852,29.019135328109087,0.0,0.0,0.3416666666666669
126.0,10.0,3.892614139336148,29.102674907899143,0.0,0.0,0.35000000000000026
129.0,10.0,3.8902060512360137,29.185635663691926,0.0,0.0,0.3583333333333336
132.0,10.0,3.887810633487212,29.268022830254836,0.0,0.0,0.366666666666667
135.0,10.0,3.8854307266421486,29.34984155910672,0.0,0.0,0.37500000000000033
138.0,10.0,3.883068898359832,29.43109682696337,0.0,0.0,0.3833333333333337
141.0,10.0,3.880727219408303,29.511793689448325,0.0,0.0,0.39166666666666705
144.0,10.0,3.8784075864664134,29.591937001608414,0.0,0.0,0.4000000000000004
147.0,10.0,3.876111693774787,29.67153147082132,0.0,0.0,0.40833333333333377
150.0,10.0,3.8738409841479364,29.750581727166605,0.0,0.0,0.41666666666666713
153.0,10.0,3.8715965997060304,29.82909239104788,0.0,0.0,0.4250000000000005
156.0,10.0,3.8693791098657626,29.907068349998895,0.0,0.0,0.43333333333333385
159.0,10.0,3.8671895360222655,29.984513825891725,0.0,0.0,0.4416666666666672
162.0,10.0,3.865028517809578,30.061433165709275,0.0,0.0,0.45000000000000057
165.0,10.0,3.8628965643252844,30.137830625235665,0.0,0.0,0.4583333333333339
168.0,10.0,3.8607936723386507,30.2137107750969,0.0,0.0,0.4666666666666673
171.0,10.0,3.858719963473053,30.289077875045052,0.0,0.0,0.47500000000000064
174.0,10.0,3.856675630162182,30.363935936674295,0.0,0.0,0.483333333333334
177.0,10.0,3.8546606516318174,30.4382890264435,0.0,0.0,0.49166666666666736
180.0,10.0,3.8526748894399105,30.512141190904003,0.0,0.0,0.5000000000000007
183.0,10.0,3.8507178334617826,30.585496796233258,0.0,0.0,0.508333333333334
186.0,10.0,3.848789345173242,30.658359600573647,0.0,0.0,0.5166666666666673
189.0,10.0,3.8468890683156953,30.73073350742885,0.0,0.0,0.5250000000000006
192.0,10.0,3.845016598249367,30.802622363252965,0.0,0.0,0.5333333333333339
195.0,10.0,3.8431714059961815,30.87403010456552,0.0,0.0,0.5416666666666672
198.0,10.0,3.8413529510723556,30.94496057503028,0.0,0.0,0.5500000000000005
201.0,10.0,3.8395607285549427,31.01541745000742,0.0,0.0,0.5583333333333338
204.0,10.0,3.837794169528684,31.08540442164673,0.0,0.0,0.5666666666666671
207.0,10.0,3.836052680347078,31.154925140497255,0.0,0.0,0.5750000000000004
210.0,10.0,3.8343355839584707,31.22398336393718,0.0,0.0,0.5833333333333337
213.0,10.0,3.8326422760943912,31.29258260182445,0.0,0.0,0.591666666666667
216.0,10.0,3.83097210939121,31.36072639314466,0.0,0.0,0.6000000000000003
219.0,10.0,3.829324428062589,31.428418233125683,0.0,0.0,0.6083333333333336
222.0,10.0,3.8276985413802733,31.49566163566243,0.0,0.0,0.6166666666666669
225.0,10.0,3.8260937520061584,31.562460080150572,0.0,0.0,0.6250000000000002
228.0,10.0,3.8245093983395475,31.628816924726493,0.0,0.0,0.6333333333333335
231.0,10.0,3.8229447997535737,31.694735526748843,0.0,0.0,0.6416666666666668
234.0,10.0,3.8213992766277456,31.76021920402752,0.0,0.0,0.6500000000000001
237.0,10.0,3.819872087562712,31.82527136634667,0.0,0.0,0.6583333333333334
240.0,10.0,3.818362572746658,31.8898952272026,0.0,0.0,0.6666666666666667
243.0,10.0,3.816870049785369,31.954094016651936,0.0,0.0,0.675
246.0,10.0,3.815393839493106,32.01787093134635,0.0,0.0,0.6833333333333333
249.0,10.0,3.8139332497178215,32.081229173960594,0.0,0.0,0.6916666666666667
252.0,10.0,3.8124875821994357,32.144171940212004,0.0,0.0,0.7
255.0,10.0,3.8110561798796136,32.206702310895196,0.0,0.0,0.7083333333333333
258.0,10.0,3.809638375684247,32.268823370535756,0.0,0.0,0.7166666666666666
261.0,10.0,3.8082335086358006,32.33053817154115,0.0,0.0,0.7249999999999999
264.0,10.0,3.8068408847953656,32.391849851379675,0.0,0.0,0.7333333333333332
267.0,10.0,3.8054598610186465,32.45276138587309,0.0,0.0,0.7416666666666665
270.0,10.0,3.8040897914884755,32.51327574715128,0.0,0.0,0.7499999999999998
273.0,10.0,3.802730033869375,32.573395886224205,0.0,0.0,0.7583333333333331
276.0,10.0,3.8013799528224683,32.633124722896355,0.0,0.0,0.7666666666666664
279.0,10.0,3.8000389202013345,32.69246514538884,0.0,0.0,0.7749999999999997
282.0,10.0,3.7987063152174363,32.751420009961464,0.0,0.0,0.783333333333333
285.0,10.0,3.7973815111989992,32.80999218459988,0.0,0.0,0.7916666666666663
288.0,10.0,3.7960638237921915,32.86818472046349,0.0,0.0,0.7999999999999996
291.0,10.0,3.794752690880279,32.926000258967804,0.0,0.0,0.8083333333333329
294.0,10.0,3.7934475081597863,32.98344157240729,0.0,0.0,0.8166666666666662
297.0,10.0,3.792147677523789,33.04051140495227,0.0,0.0,0.8249999999999995
300.0,10.0,3.790852607078517,33.09721247248524,0.0,0.0,0.8333333333333328
303.0,10.0,3.789561711164041,33.153547462436336,0.0,0.0,0.8416666666666661
306.0,10.0,3.7882744103832384,33.20951903361993,0.0,0.0,0.8499999999999994
309.0,10.0,3.7869900891117707,33.26512995769775,0.0,0.0,0.8583333333333327
312.0,10.0,3.785708131981009,33.32038299738423,0.0,0.0,0.866666666666666
315.0,10.0,3.7844280038740536,33.375280639957964,0.0,0.0,0.8749999999999993
318.0,10.0,3.7831491344041845,33.4298254820452,0.0,0.0,0.8833333333333326
321.0,10.0,3.781870957493086,33.48402009782376,0.0,0.0,0.8916666666666659
324.0,10.0,3.780592911331257,33.5378670392364,0.0,0.0,0.8999999999999992
327.0,10.0,3.77931443835598,33.591368836202605,0.0,0.0,0.9083333333333325
330.0,10.0,3.7780349852481203,33.644527996831755,0.0,0.0,0.9166666666666659
333.0,10.0,3.7767539765015186,33.697347111492604,0.0,0.0,0.9249999999999992
336.0,10.0,3.775470866280669,33.749828648481525,0.0,0.0,0.9333333333333325
339.0,10.0,3.7741851162175255,33.80197504252004,0.0,0.0,0.9416666666666658
342.0,10.0,3.772896183941153,33.85378874006017,0.0,0.0,0.9499999999999991
345.0,10.0,3.771603530675447,33.90527216982241,0.0,0.0,0.9583333333333324
348.0,10.0,3.7703066212750778,33.95642774317395,0.0,0.0,0.9666666666666657
351.0,10.0,3.7690049242745784,34.00725785450783,0.0,0.0,0.974999999999999
354.0,10.0,3.7676979120898695,34.057764881296464,0.0,0.0,0.9833333333333323
357.0,10.0,3.7663850936404897,34.10795111014329,0.0,0.0,0.9916666666666656
360.0,10.0,3.765065934281507,34.15781892130792,0.0,0.0,0.9999999999999989
363.0,10.0,3.763739922994369,34.20737063451833,0.0,0.0,1.0083333333333322
366.0,10.0,3.762406553596314,34.25660855299179,0.0,0.0,1.0166666666666655
369.0,10.0,3.761065324885801,34.305534963731816,0.0,0.0,1.0249999999999988
372.0,10.0,3.7597157407823003,34.35415213782454,0.0,0.0,1.033333333333332
375.0,10.0,3.758357310455065,34.40246233073566,0.0,0.0,1.0416666666666654
378.0,10.0,3.756989557853872,34.45046775635535,0.0,0.0,1.0499999999999987
381.0,10.0,3.7556120300244853,34.49817056554565,0.0,0.0,1.058333333333332
384.0,10.0,3.7542242401160513,34.54557300495367,0.0,0.0,1.0666666666666653
387.0,10.0,3.7528257256850965,34.592677254399234,0.0,0.0,1.0749999999999986
390.0,10.0,3.751416030820646,34.639485477425126,0.0,0.0,1.083333333333332
393.0,10.0,3.7499947061587013,34.68599982147265,0.0,0.0,1.0916666666666652
396.0,10.0,3.748561308838712,34.7322224180578,0.0,0.0,1.0999999999999985
399.0,10.0,3.747115402393361,34.77815538294726,0.0,0.0,1.1083333333333318
402.0,10.0,3.7456565594901723,34.82380080388094,0.0,0.0,1.1166666666666651
405.0,10.0,3.7441843575387592,34.869160758671796,0.0,0.0,1.1249999999999984
408.0,10.0,3.7426983769156688,34.9142373210625,0.0,0.0,1.1333333333333317
411.0,10.0,3.741198204980037,34.95903254185771,0.0,0.0,1.141666666666665
414.0,10.0,3.739683433780556,35.00354845650793,0.0,0.0,1.1499999999999984
417.0,10.0,3.738153659381944,35.04778708525879,0.0,0.0,1.1583333333333317
420.0,10.0,3.736608481073956,35.091750433300206,0.0,0.0,1.166666666666665
423.0,10.0,3.735047500460885,35.135440490915244,0.0,0.0,1.1749999999999983
426.0,10.0,3.7334703035958987,35.17885927154225,0.0,0.0,1.1833333333333316
429.0,10.0,3.7318764985320443,35.22200872379591,0.0,0.0,1.1916666666666649
432.0,10.0,3.7302656879495824,35.26489079169869,0.0,0.0,1.1999999999999982
435.0,10.0,3.7286374693907454,35.30750741091333,0.0,0.0,1.2083333333333315
438.0,10.0,3.7269914364070758,35.34986050304974,0.0,0.0,1.2166666666666648
441.0,10.0,3.7253271770960383,35.39195197579539,0.0,0.0,1.224999999999998
444.0,10.0,3.7236442726211285,35.433783723046815,0.0,0.0,1.2333333333333314
447.0,10.0,3.7219422957568,35.475357625040374,0.0,0.0,1.2416666666666647
450.0,10.0,3.7202208095087825,35.51667554848336,0.0,0.0,1.249999999999998
453.0,10.0,3.718479365870871,35.55773934668491,0.0,0.0,1.2583333333333313
456.0,10.0,3.7167175047906005,35.59855085968695,0.0,0.0,1.2666666666666646
459.0,10.0,3.714934753428201,35.639111914395585,0.0,0.0,1.274999999999998
462.0,10.0,3.7131306258055914,35.67942432471142,0.0,0.0,1.2833333333333312
465.0,10.0,3.7113046032580814,35.71948992586749,0.0,0.0,1.2916666666666645
468.0,10.0,3.7094561750579604,35.75931050429108,0.0,0.0,1.2999999999999978
471.0,10.0,3.707584826007632,35.79888782326947,0.0,0.0,1.3083333333333311
474.0,10.0,3.705690023806709,35.83822364897202,0.0,0.0,1.3166666666666644
477.0,10.0,3.7037712311508053,35.87731973543305,0.0,0.0,1.3249999999999977
480.0,10.0,3.7018279104005476,35.916177824687566,0.0,0.0,1.333333333333331
483.0,10.0,3.699859529610295,35.954799646906906,0.0,0.0,1.3416666666666643
486.0,10.0,3.697865570064277,35.99318692053481,0.0,0.0,1.3499999999999976
489.0,10.0,3.6958455354534414,36.031341352423055,0.0,0.0,1.358333333333331
492.0,10.0,3.6937989628025187,36.06926463796708,0.0,0.0,1.3666666666666643
495.0,10.0,3.6917254352224935,36.106958461242186,0.0,0.0,1.3749999999999976
498.0,10.0,3.6896245965171715,36.14442449513888,0.0,0.0,1.3833333333333309
501.0,10.0,3.687496167612914,36.18166440149872,0.0,0.0,1.3916666666666642
504.0,10.0,3.685339967878113,36.21867981160585,0.0,0.0,1.3999999999999975
507.0,10.0,3.683155930247069,36.25547235355509,0.0,0.0,1.4083333333333308
510.0,10.0,3.680944118930127,36.292043673283445,0.0,0.0,1.416666666666664
513.0,10.0,3.6787047588035984,36.3283953875021,0.0,0.0,1.4249999999999974
516.0,10.0,3.676438254478461,36.36452910237006,0.0,0.0,1.4333333333333307
519.0,10.0,3.674145212116982,36.400446413623115,0.0,0.0,1.441666666666664
522.0,10.0,3.671826460238332,36.43614890670426,0.0,0.0,1.4499999999999973
525.0,10.0,3.669483068695646,36.471638156892595,0.0,0.0,1.4583333333333306
528.0,10.0,3.6671163649409015,36.50691572943367,0.0,0.0,1.466666666666664
531.0,10.0,3.6647279466617775,36.54198317966882,0.0,0.0,1.4749999999999972
534.0,10.0,3.662319689885269,36.576842053164796,0.0,0.0,1.4833333333333305
537.0,10.0,3.659893751703801,36.61149388584403,0.0,0.0,1.4916666666666638
540.0,10.0,3.6574525668951745,36.645940204113344,0.0,0.0,1.4999999999999971
543.0,10.0,3.6549988493533467,36.680182489576225,0.0,0.0,1.5083333333333304
546.0,10.0,3.6525355765898904,36.71422217398202,0.0,0.0,1.5166666666666637
549.0,10.0,3.6500659062632117,36.74806082281947,0.0,0.0,1.524999999999997
552.0,10.0,3.647593215443492,36.781699918965955,0.0,0.0,1.5333333333333303
555.0,10.0,3.6451210397059945,36.81514093588294,0.0,0.0,1.5416666666666636
558.0,10.0,3.642653030535618,36.848385337726825,0.0,0.0,1.549999999999997
561.0,10.0,3.6401929084653597,36.881434579459096,0.0,0.0,1.5583333333333302
564.0,10.0,3.637744413318784,36.91429010695725,0.0,0.0,1.5666666666666635
567.0,10.0,3.635311253088717,36.94695335712487,0.0,0.0,1.5749999999999968
570.0,10.0,3.6328970530653475,36.979425758002606,0.0,0.0,1.5833333333333302
573.0,10.0,3.6305053068202464,37.011708728878205,0.0,0.0,1.5916666666666635
576.0,10.0,3.628139330558966,37.04380368039767,0.0,0.0,1.5999999999999968
579.0,10.0,3.625802222181155,37.075712014675105,0.0,0.0,1.60833333333333
582.0,10.0,3.623496826757586,37.107435123170546,0.0,0.0,1.6166666666666634
585.0,10.0,3.621225715377752,37.13897435944273,0.0,0.0,1.6249999999999967
588.0,10.0,3.618991147407351,37.170331098850795,0.0,0.0,1.63333333333333
591.0,10.0,3.6167950672490106,37.20150669922572,0.0,0.0,1.6416666666666633
594.0,10.0,3.614639095265156,37.23250250884172,0.0,0.0,1.6499999999999966
597.0,10.0,3.612524527707034,37.26331986643959,0.0,0.0,1.6583333333333299
600.0,10.0,3.6104526674056934,37.29390748034194,0.0,0.0,1.6666666666666632
603.0,10.0,3.6084236616394274,37.32434921470906,0.0,0.0,1.6749999999999965
606.0,10.0,3.6064380183329456,37.35462646807514,0.0,0.0,1.6833333333333298
609.0,10.0,3.604495859352107,37.38473888805379,0.0,0.0,1.691666666666663
612.0,10.0,3.60259707806396,37.41468255383501,0.0,0.0,1.6999999999999964
615.0,10.0,3.6007413226868854,37.4444566081375,0.0,0.0,1.7083333333333297
618.0,10.0,3.598928039677335,37.47406227059935,0.0,0.0,1.716666666666663
621.0,10.0,3.5971564430541343,37.503505889334406,0.0,0.0,1.7249999999999963
624.0,10.0,3.5954257012996615,37.532783620277826,0.0,0.0,1.7333333333333296
627.0,10.0,3.593734822103029,37.561895254450974,0.0,0.0,1.741666666666663
630.0,10.0,3.592082710198741,37.59084079185391,0.0,0.0,1.7499999999999962
633.0,10.0,3.5904681749611567,37.61962222881732,0.0,0.0,1.7583333333333295
636.0,10.0,3.5888899001599808,37.64825000454687,0.0,0.0,1.7666666666666628
639.0,10.0,3.587346672747495,37.67671639007119,0.0,0.0,1.7749999999999961
642.0,10.0,3.585837190924374,37.70502138539018,0.0,0.0,1.7833333333333294
645.0,10.0,3.584360140299699,37.73316499050384,0.0,0.0,1.7916666666666627
648.0,10.0,3.5829141678804928,37.76115251804492,0.0,0.0,1.799999999999996
651.0,10.0,3.5814979195240206,37.78899104268788,0.0,0.0,1.8083333333333294
654.0,10.0,3.5801101595191693,37.816673580663064,0.0,0.0,1.8166666666666627
657.0,10.0,3.578749626678981,37.84420013197075,0.0,0.0,1.824999999999996
660.0,10.0,3.57741509046887,37.871570696610775,0.0,0.0,1.8333333333333293
663.0,10.0,3.576105301362823,37.89879368746489,0.0,0.0,1.8416666666666626
666.0,10.0,3.5748190874990797,37.92587172990028,0.0,0.0,1.8499999999999959
669.0,10.0,3.5735553603315102,37.95280079800409,0.0,0.0,1.8583333333333292
672.0,10.0,3.5723130439962785,37.97958146297992,0.0,0.0,1.8666666666666625
675.0,10.0,3.571091106125377,38.006214296031544,0.0,0.0,1.8749999999999958
678.0,10.0,3.5698885581980218,38.032699868362556,0.0,0.0,1.883333333333329
681.0,10.0,3.568704455417064,38.05903875117673,0.0,0.0,1.8916666666666624
684.0,10.0,3.567537896197594,38.08523151567766,0.0,0.0,1.8999999999999957
687.0,10.0,3.566387972531547,38.11128790858703,0.0,0.0,1.908333333333329
690.0,10.0,3.5652538956073383,38.137203274490105,0.0,0.0,1.9166666666666623
693.0,10.0,3.5641348880753965,38.16297821482709,0.0,0.0,1.9249999999999956
696.0,10.0,3.563030209253977,38.1886137157461,0.0,0.0,1.933333333333329
699.0,10.0,3.5619391557046134,38.21411076339547,0.0,0.0,1.9416666666666622
702.0,10.0,3.5608610596770913,38.239470343923244,0.0,0.0,1.9499999999999955
705.0,10.0,3.5597952875213252,38.26469344347777,0.0,0.0,1.9583333333333288
708.0,10.0,3.5587412358385535,38.28978183418144,0.0,0.0,1.9666666666666621
711.0,10.0,3.5576983299970886,38.31473808284619,0.0,0.0,1.9749999999999954
714.0,10.0,3.556666032927037,38.33956189292189,0.0,0.0,1.9833333333333287
717.0,10.0,3.555643831321611,38.36425437164206,0.0,0.0,1.991666666666662
720.0,10.0,3.554631238220291,38.38881662624027,0.0,0.0,1.9999999999999953
723.0,10.0,3.5536277915757473,38.41324976395009,0.0,0.0,2.008333333333329
726.0,10.0,3.5526330528766485,38.43755489200504,0.0,0.0,2.016666666666662
729.0,10.0,3.5516466058295313,38.46173311763863,0.0,0.0,2.0249999999999955
732.0,10.0,3.55066806141601,38.485785191301886,0.0,0.0,2.0333333333333288
735.0,10.0,3.5496970436407005,38.50971223793488,0.0,0.0,2.041666666666662
738.0,10.0,3.548733193417664,38.533515481609925,0.0,0.0,2.0499999999999954
741.0,10.0,3.5477761717142045,38.557196005700234,0.0,0.0,2.0583333333333287
744.0,10.0,3.546825656028929,38.58075489357935,0.0,0.0,2.066666666666662
747.0,10.0,3.545881339432464,38.60419322862066,0.0,0.0,2.0749999999999953
750.0,10.0,3.544942929662725,38.62751209419747,0.0,0.0,2.0833333333333286
753.0,10.0,3.544010149267423,38.65071245921973,0.0,0.0,2.091666666666662
756.0,10.0,3.5430827602351593,38.67379223216625,0.0,0.0,2.099999999999995
759.0,10.0,3.542160488341904,38.6967548913741,0.0,0.0,2.1083333333333285
762.0,10.0,3.5412430921534566,38.719601485114424,0.0,0.0,2.116666666666662
765.0,10.0,3.5403303411172224,38.74233306165826,0.0,0.0,2.124999999999995
768.0,10.0,3.539422014934876,38.76495066927674,0.0,0.0,2.1333333333333284
771.0,10.0,3.53851790297255,38.787455356241026,0.0,0.0,2.1416666666666617
774.0,10.0,3.5376178037064063,38.809848170822136,0.0,0.0,2.149999999999995
777.0,10.0,3.5367215242011905,38.83213016129122,0.0,0.0,2.1583333333333283
780.0,10.0,3.5358288796197477,38.85430237591942,0.0,0.0,2.1666666666666616
783.0,10.0,3.5349396927614976,38.876365862977764,0.0,0.0,2.174999999999995
786.0,10.0,3.534053793627843,38.89832167073746,0.0,0.0,2.1833333333333282
789.0,10.0,3.53317101901285,38.92017084746948,0.0,0.0,2.1916666666666615
792.0,10.0,3.5322912121173493,38.94191444144502,0.0,0.0,2.199999999999995
795.0,10.0,3.5314142221849205,38.96355350093518,0.0,0.0,2.208333333333328
798.0,10.0,3.53053993582579,38.98508516299893,0.0,0.0,2.2166666666666615
801.0,10.0,3.5296682079514876,39.00651110442192,0.0,0.0,2.2249999999999948
804.0,10.0,3.5287988880566257,39.02783431748958,0.0,0.0,2.233333333333328
807.0,10.0,3.5279318468859553,39.049055767007644,0.0,0.0,2.2416666666666614
810.0,10.0,3.5270669596836397,39.07017641778174,0.0,0.0,2.2499999999999947
813.0,10.0,3.5262041059323157,39.09119723461765,0.0,0.0,2.258333333333328
816.0,10.0,3.5253431691051644,39.11211918232095,0.0,0.0,2.2666666666666613
819.0,10.0,3.5244840364302235,39.13294322569743,0.0,0.0,2.2749999999999946
822.0,10.0,3.5236265986658872,39.15367032955271,0.0,0.0,2.283333333333328
825.0,10.0,3.5227707498868663,39.174301458692526,0.0,0.0,2.291666666666661
828.0,10.0,3.521916387279844,39.19483757792261,0.0,0.0,2.2999999999999945
831.0,10.0,3.5210634109480603,39.21527965204865,0.0,0.0,2.308333333333328
834.0,10.0,3.520211723724211,39.23562864587632,0.0,0.0,2.316666666666661
837.0,10.0,3.5193612309909756,39.25588552421124,0.0,0.0,2.3249999999999944
840.0,10.0,3.51851185078556,39.276049949137985,0.0,0.0,2.3333333333333277
843.0,10.0,3.5176635225979958,39.296119127147904,0.0,0.0,2.341666666666661
846.0,10.0,3.5168161282203334,39.316097840326734,0.0,0.0,2.3499999999999943
849.0,10.0,3.5159695821514334,39.3359869739308,0.0,0.0,2.3583333333333276
852.0,10.0,3.515123800637974,39.355787413216206,0.0,0.0,2.366666666666661
855.0,10.0,3.5142787015302113,39.375500043439274,0.0,0.0,2.3749999999999942
858.0,10.0,3.5134342041420368,39.395125749856106,0.0,0.0,2.3833333333333275
861.0,10.0,3.5125902291148545,39.414665417723086,0.0,0.0,2.391666666666661
864.0,10.0,3.5117466982850805,39.43411993229631,0.0,0.0,2.399999999999994
867.0,10.0,3.5109035345547905,39.453490178831885,0.0,0.0,2.4083333333333274
870.0,10.0,3.510060661765319,39.47277704258636,0.0,0.0,2.4166666666666607
873.0,10.0,3.509218004573432,39.49198140881555,0.0,0.0,2.424999999999994
876.0,10.0,3.508375488329854,39.51110416277595,0.0,0.0,2.4333333333333274
879.0,10.0,3.5075330389598407,39.53014618972372,0.0,0.0,2.4416666666666607
882.0,10.0,3.5066905828455877,39.54910837491508,0.0,0.0,2.449999999999994
885.0,10.0,3.505848077368821,39.56798759475282,0.0,0.0,2.4583333333333273
888.0,10.0,3.5050054320058153,39.58678700749243,0.0,0.0,2.4666666666666606
891.0,10.0,3.5041625685090514,39.60550818889999,0.0,0.0,2.474999999999994
894.0,10.0,3.503319414411591,39.62415195982845,0.0,0.0,2.483333333333327
897.0,10.0,3.5024758971347603,39.642719141130556,0.0,0.0,2.4916666666666605
900.0,10.0,3.5016319438770056,39.66121055365926,0.0,0.0,2.499999999999994
903.0,10.0,3.5007874815031275,39.6796270182673,0.0,0.0,2.508333333333327
906.0,10.0,3.4999424364337424,39.697969355807686,0.0,0.0,2.5166666666666604
909.0,10.0,3.499096734534806,39.71623838713299,0.0,0.0,2.5249999999999937
912.0,10.0,3.4982503010070616,39.734434933096395,0.0,0.0,2.533333333333327
915.0,10.0,3.4974030602752437,39.752559814550466,0.0,0.0,2.5416666666666603
918.0,10.0,3.496554935876957,39.77061385234822,0.0,0.0,2.5499999999999936
921.0,10.0,3.495705850351049,39.788597867342446,0.0,0.0,2.558333333333327
924.0,10.0,3.4948557251254484,39.806512680385936,0.0,0.0,2.56666666666666
927.0,10.0,3.4940044920683206,39.82435756112619,0.0,0.0,2.5749999999999935
930.0,10.0,3.493152078298931,39.84213222917549,0.0,0.0,2.583333333333327
933.0,10.0,3.4922983873016697,39.8598393555381,0.0,0.0,2.59166666666666
936.0,10.0,3.4914433352961702,39.87747971037675,0.0,0.0,2.5999999999999934
939.0,10.0,3.490586836818046,39.89505406385399,0.0,0.0,2.6083333333333267
942.0,10.0,3.4897288046012944,39.912563186132616,0.0,0.0,2.61666666666666
945.0,10.0,3.488869149459662,39.93000784737518,0.0,0.0,2.6249999999999933
948.0,10.0,3.488007780166759,39.94738881774441,0.0,0.0,2.6333333333333266
951.0,10.0,3.4871446033350613,39.96470686740298,0.0,0.0,2.64166666666666
954.0,10.0,3.4862795232937285,39.981962766513504,0.0,0.0,2.6499999999999932
957.0,10.0,3.485412441965212,39.99915728523865,0.0,0.0,2.6583333333333266
960.0,10.0,3.4845432587407457,40.01629119374121,0.0,0.0,2.66666666666666
963.0,10.0,3.4836718703547644,40.03336526218368,0.0,0.0,2.674999999999993
966.0,10.0,3.482798170758209,40.05038026072884,0.0,0.0,2.6833333333333265
969.0,10.0,3.4819220514170413,40.06733690438955,0.0,0.0,2.6916666666666598
972.0,10.0,3.4810434232790697,40.08423299221329,0.0,0.0,2.699999999999993
975.0,10.0,3.4801621525665274,40.10107170195954,0.0,0.0,2.7083333333333264
978.0,10.0,3.4792781211199726,40.11785376367931,0.0,0.0,2.7166666666666597
981.0,10.0,3.4783912073515775,40.13457990742347,0.0,0.0,2.724999999999993
984.0,10.0,3.4775012861148573,40.15125086324292,0.0,0.0,2.7333333333333263
987.0,10.0,3.4766082285744657,40.16786736118877,0.0,0.0,2.7416666666666596
990.0,10.0,3.4757119020763163,40.18443013131184,0.0,0.0,2.749999999999993
993.0,10.0,3.474812170018393,40.2009399036632,0.0,0.0,2.758333333333326
996.0,10.0,3.473908891722546,40.21739740829372,0.0,0.0,2.7666666666666595
999.0,10.0,3.4730019223076685,40.2338033752543,0.0,0.0,2.774999999999993
1002.0,10.0,3.472091112564726,40.25015853459598,0.0,0.0,2.783333333333326
1005.0,10.0,3.4711763088341083,40.266463616369776,0.0,0.0,2.7916666666666594
1008.0,10.0,3.4702573528857834,40.28271935062645,0.0,0.0,2.7999999999999927
